Index,R2_base,R2_boot_1,R2_boot_2,R2_boot_3,R2_boot_4,R2_boot_5,R2_boot_6,R2_boot_7,R2_boot_8,R2_boot_9,R2_boot_10
999,0.012404221532083275,0.014591624066904096,0.009198841088460733,0.017867050308591207,0.011455553405833702,0.011876472759280358,0.013408879000902272,0.011012526449095198,0.007187765461347239,0.007786931405528794,0.01786289372439186
1000,0.2257651914072537,0.22398307457168995,0.29026095873205776,0.4019621932502867,0.2784105481036762,0.30287833585248225,0.1514360774363344,0.08564197144091121,0.26142193703680794,0.30271040117072545,0.2825271135140799
1002,0.09885985633989809,0.022518126850070534,0.16614264047269015,4.699747729083095e-06,0.189117764444076,0.06515852279854231,0.12183350051496813,0.1365830960484863,0.1829266856287532,6.468550351397093e-06,9.494505044407578e-06
1003,0.5674714259756726,0.6636530544237964,0.19840875876030958,0.42336276382994303,0.7108834092542075,0.33052833188801023,0.39708620431881647,0.3301988492327959,0.6627573478308619,0.3971888317189909,0.49591286628755743
1004,0.9998257969066888,0.9998531902131556,0.9997795370826841,0.9998199386176501,0.999884254648369,0.99980524419946,0.9998416821148527,0.9998043846552302,0.9999265029502682,0.9998516601488113,0.9998412078103294
1005,0.9998257965493136,0.9998531901749784,0.9997795371422319,0.9998199388407333,0.9998842546510058,0.9998052442676422,0.999841682113515,0.999804384700277,0.9999265030873973,0.9998516601675933,0.9998412075847237
1006,0.45338774945758,0.5317425496871834,0.39019767108131936,0.4087442179499357,0.5045368275388233,0.4792380510300631,0.5633066701308347,0.4810717420081338,0.23766806289214562,0.6524881917338283,0.5609916714055926
1007,0.9651100286538844,0.9793990676841217,0.975097780035201,0.9688170048337197,0.9769778479166086,0.9749956929159195,0.9729111625921831,0.9630984824282824,0.9350278994710824,0.9711946801293809,0.9760171038529301
1009,0.8754564541786036,0.8031987714537393,0.9329339002521715,0.8812182830162935,0.8106281759245096,0.8738421940860901,0.8963709147776319,0.8983448550183836,0.880306678665045,0.8764169529504015,0.8755394764795467
1010,0.9683506515224571,0.9857563560560533,0.9821094487685685,0.959716928098913,0.969572899055196,0.9707367636689861,0.9798463261495514,0.9595615048663019,0.9488247714355104,0.9725711279646352,0.9710171771055394
1011,0.005878492914619575,0.04343973945401039,0.03196922859237982,0.0002627200007861273,0.00023281488837714601,0.0006977644931805931,0.002193843519751702,0.0035191049823461423,0.004500173039491076,0.004427287239367315,0.08112966763651772
1012,0.9464212018836218,0.9669310543868033,0.9731055747233933,0.9560076278276711,0.9640866071656273,0.9506297833367503,0.9693514309879352,0.9613953201451959,0.9210861944783791,0.9638413063927369,0.9659246036639977
1013,0.913067856094445,0.9492999973067756,0.9155185365537608,0.8996137192552458,0.9434180127937049,0.9338839259300233,0.8969656867352805,0.9000820328054101,0.9233786499640523,0.9313846009729306,0.9518957137123188
1014,0.3310061427376732,0.6427791165725216,0.3906449613739395,0.3440020262296201,0.2807184384325608,0.4281381030729993,0.3449202331668381,0.3880102994022646,0.517356765059549,0.3339130168153783,0.3297809902582344
1015,0.17993118189840462,0.14631654799053664,0.08698131806731993,0.2385092812399238,0.04913202722132196,0.29522308741059816,0.18207942842506952,0.13110433157558277,0.14084570588154272,0.21591445053589006,0.16481259352346744
1017,0.9999998410975502,0.9999998637098662,0.9999997553248338,0.9999998102218833,0.9999998747097648,0.999999801927812,0.9999998092090501,0.9999998208410277,0.999999847725958,0.9999997061139994,0.9999997752140699
1018,0.9999998410975502,0.9999998637098777,0.9999997553248473,0.9999998102218871,0.9999998747097797,0.9999998019278149,0.9999998092090587,0.9999998208410281,0.99999984772597,0.9999997061139925,0.9999997752140981
1020,0.06633354722884016,0.0,0.17242336032789274,0.13386313177251816,0.0,0.0,0.07522525708342273,0.09579829460213297,0.0,0.06316791353826716,0.0
1021,1.6868227730980397e-05,1.0035290216854078e-05,1.3068385619460716e-06,1.4610042102560703e-05,9.04223411524136e-06,9.422656674789536e-05,7.601022885367408e-06,2.802195930024065e-05,1.2656676726939694e-05,1.7071283246704282e-05,6.0296058125716324e-05
1022,0.5563920914783924,0.5914432191544288,0.5615016630555975,0.48555750085028415,0.5681435437118231,0.6281888205247914,0.6060582849863293,0.7120795015093501,0.472164426119538,0.7349383725429434,0.7600318796719253
1024,0.9993865354918864,0.9999647082629012,0.998246238821448,0.9994000314787044,0.9999384478893736,0.9999981041791407,0.9999724970529242,0.9999920211864367,0.9992949691175064,0.9999601525050965,0.9999583034223983
1025,0.8835806957068081,0.865866765608097,0.8357841143558582,0.9269319797957072,0.8790798876813583,0.9256269538179734,0.9338242893733756,0.8706978911172399,0.8813582534143026,0.8111860270522785,0.8905246810998293
1026,0.3656321179358325,0.4039289923289383,0.3596250157568298,0.34332262495759835,0.4809741590859903,0.36159517013662695,0.43371000903556034,0.38319442132987264,0.2014398361234663,0.5261161173132315,0.4236683836867989
1027,0.8648672710125176,0.8326592649598313,0.8561137674677918,0.8338076146360012,0.8699180680966611,0.8568869906991239,0.8889679771873105,0.8638464117281845,0.8748228977162037,0.8608481573058099,0.8352527269787068
1028,0.9963353320405971,0.9976391126898332,0.9973574451368581,0.9961659943986387,0.9973463188383244,0.9978306791096652,0.9960642905730906,0.9971398455483598,0.9982532166849026,0.9967813043091077,0.9969884495083859
1029,0.9999435215755514,0.9999508383234486,0.9999925423846808,0.9999324658610576,0.9999618925734326,0.9999631037037602,0.999954718532498,0.9999415612935815,0.9999756554863336,0.9999923543498441,0.9999432992608962
1030,0.30453254423502907,0.4232859348347665,0.3464958688676021,0.21612402491782898,0.33889939210307846,0.4747152990643662,0.33228748520104234,0.3959031846133857,0.4407190970007931,0.23358225823474482,0.367433324960049
1031,0.060740225657254183,0.046744053632930146,0.07671456097319919,0.022683129979712016,0.07066347786709952,0.0067917146715183105,0.03502118335881602,0.13500321238294913,0.020284665663866195,0.1065429126706974,0.05207299749678987
1032,0.9761992777443782,0.9934536078986212,0.9795608315397022,0.9699668477633072,0.9753904836344676,0.9840599420381698,0.9935908707227188,0.9873175597126023,0.943054224607677,0.9848982777100236,0.9806909523712216
1033,0.9809287019743245,0.9936879231327068,0.9933909354104347,0.9746858055063701,0.9758648498145884,0.9839438857321726,0.9937241845993121,0.9872461501168532,0.9480285462004097,0.9851061415110376,0.9812387283329762
1034,0.7991517584435621,0.7991587923234003,0.9999925423833943,0.9999324658614965,0.8324645658804571,0.9999631037037768,0.9999547185311942,0.7492049231242809,0.9999756554479371,0.4989896350071683,0.9999432991668412
1035,0.9999435214040969,0.999950838323443,0.9999925423796209,0.999932465861066,0.9999618925103612,0.9999631037037666,0.9999547185318234,0.9999415612935757,0.9999756554615533,0.9999923543500673,0.9999432991668361
1036,0.9999435214028243,0.9999508383234506,0.9999925423796227,0.9999324658617121,0.9999618925723908,0.9999631037037724,0.999954718530547,0.9999415612935901,0.9999756554600798,0.9999923543510236,0.9999432991668361
1037,0.041715445996520474,0.034815405685875545,0.06345723224852323,0.016967841483730584,0.03483214331798533,0.00807717038240924,0.031385468522000075,0.10397736203067427,0.01970932158568665,0.06550239301084383,0.023763855910051583
1038,0.9998579796547048,0.9999536235958033,0.9996841198484819,0.9998603771623532,0.999897780678028,0.9999762232988477,0.9999408590865039,0.9999729087089886,0.9998262736890955,0.9999338806358716,0.9999112232978438
1039,0.9999435214034462,0.9999508383234472,0.9999925423796402,0.9999324658617106,0.9999618925101003,0.9999631040490248,0.9999547185305545,0.9999415612935755,0.999975655474027,0.9999923543511899,0.9999432991668372
1040,0.9999435215752381,0.9999508383234492,0.9999925423808619,0.9999324658614883,0.9999618925726559,0.9999631040490354,0.9999547185311958,0.9999415612935775,0.9999756554604069,0.999992354349216,0.9999432992608991
1041,0.9910149788789888,0.9683316781337548,0.9738227627277525,0.983082785117011,0.975473330789386,0.9912302301388398,0.999972497067116,0.9999920211893641,0.9900294889022787,0.9805776193919663,0.9999583034342513
1042,0.0607381624828004,0.04674133168164031,0.07671190196512453,0.022680143846285295,0.07066543927118452,0.006789509440299569,0.035014383230556334,0.1349948851108428,0.020280070309465666,0.10654367034822261,0.052074722151830434
1043,0.999943521402811,0.999950838323445,0.9999925423834585,0.9999324658610491,0.9999618925421657,0.9999631040490301,0.9999547185311938,0.9999415612935819,0.9999756554746794,0.9999923543516314,0.9999432991668359
1044,1.6529797775691276e-05,3.1603462591110846e-05,4.512613109442062e-06,0.0,0.0,4.8905200995367045e-05,1.8512188221968012e-05,3.9620847719074675e-05,9.092869488399356e-06,3.826644036419495e-05,9.228252740775882e-06
1045,0.9999435214031296,0.9999508383234512,0.9999925423834436,0.9999324658610569,0.9999618925413752,0.9999631040490263,0.9999547185305603,0.9999415612935884,0.999975655447932,0.999992354349059,0.999943299260902
1046,0.08935724440034375,0.04893931168827658,0.06105191306828804,0.10794132764400306,0.09581182505085187,0.06977985259864346,0.05894151776029255,0.12522870692445737,0.06836166239760946,0.11034525072954506,0.018043558275642628
1047,0.6488196894850242,0.7437156327278465,0.6661193876875424,0.6314297089573884,0.7784859814189167,0.6371694551512095,0.5737283753794614,0.534633904442978,0.705492736849983,0.5751332676443947,0.48954462699927304
1048,0.9191178005070886,0.8623903800961142,0.8268277337059591,0.9207044410473785,0.8703863329845166,0.962480017909096,0.9664406530159119,0.9420782596653159,0.8854732173935165,0.8541200528791285,0.9584014372006925
1049,0.4521694732867415,0.1937553802576218,0.4839311606499461,0.3149900318833001,0.43310536622616375,0.29488604874570556,0.44907666985091776,0.7139598806771663,0.6645061845543847,0.4008610062077822,0.18932633206595073
1050,0.9999435214028047,0.9999508383234557,0.9999925423834691,0.9999324658623643,0.9999618925734324,0.9999631037037708,0.9999547185331221,0.9999415612935755,0.9999756554490797,0.999992354350719,0.9999432992608966
1052,0.9302262720146656,0.8569659314859475,0.9656726663722669,0.7633681743310624,0.9181947400580402,0.9645075285394384,0.9999998092090441,0.9656728573180998,0.9439697594850539,0.9656479604265104,0.9072388297243669
1053,0.020751158939321092,0.06143541696723743,0.012193342158961883,0.05745779221648,0.014106435640408088,0.01999539604711592,0.04140108092430818,0.007390738291062358,0.003035116349814362,0.014832069128670794,0.05209759358849807
1054,0.987057826781396,0.9986294231466696,0.986995450566078,0.9992302893140269,0.976625493329913,0.9988466385903086,0.9612726910614886,0.949118569349884,0.9991716170178051,0.9851466889674868,0.9992616832616412
1055,0.04816116571500346,0.03489298369125024,0.07243096671508147,0.13755670290125677,0.015802432572558058,0.09579434384198764,0.06172278543189886,0.040659237564653165,0.09325671859754288,0.0660654676361355,0.06489716152286239
1056,0.07121112815802602,0.04776267976583961,0.05972531854795432,0.10521459450770816,0.07771072089752645,0.02216959451983429,0.057874700336576025,0.10864320366222296,0.06556244094839395,0.08917406742302708,0.016842160717142486
1058,0.9751897677098871,0.9861870069546156,0.9873648703885619,0.9750203646570578,0.9655444539363562,0.9857826579152571,0.9624397349959538,0.9506386372080833,0.9871409785158336,0.9706902120361723,0.9866401315559993
1059,0.9870578264019207,0.9986294238577647,0.9869954504679366,0.9992302893081537,0.9766254936835264,0.9988466386275219,0.9612726916833509,0.9491185693460921,0.9991716170762557,0.9851466884783764,0.9992616832669639
1060,0.47229461013476015,0.42850588260504086,0.42159833531375995,0.581967636691106,0.7123391536287295,0.3470811242792506,0.515457618056194,0.5094540013662705,0.25939735299435795,0.6901465753225218,0.4331589371588464
1061,0.3740157737036392,0.3553796179989122,0.35412188033625114,0.4910725647132071,0.5768819749625206,0.3033497381683818,0.4147748120435834,0.4097734708881076,0.27734250461533483,0.449866336754357,0.3174324743687821
1062,0.19208124459020337,0.034068535367441685,0.26383857288938567,0.1802086505254668,0.17062391528999718,0.13033704772661736,0.19107508997391015,0.12909083830653573,0.07110496755175814,0.3313625758760615,0.13509213903769762
1063,0.041747376728217336,0.034848912217841206,0.06349760591166137,0.017005472979696006,0.03483230842866939,0.008104145653068644,0.0314379861524348,0.10407167185595485,0.01977597942107217,0.06550336593855507,0.02378221370224728
1065,0.1945387664376793,0.07082521239453814,0.24720409919788383,0.1938856967070518,0.17020081273333218,0.156148845049775,0.1811505309221699,0.12938180442483171,0.09068618128090154,0.3382760643914258,0.18552235904431352
1066,0.35880129352001694,0.35474606926128455,0.33866789247198936,0.4724728576880725,0.5752024793571925,0.26986453260600457,0.40162572159912874,0.41102461693978903,0.2768330280081881,0.419425906802482,0.2984892338267837
1067,0.048295211714902475,0.034895083265419694,0.07262157081186807,0.1406694693172046,0.013660382816836462,0.09632195817935682,0.06172481304931479,0.04066137988029188,0.0961415435476091,0.07050017406709749,0.06489905116496875
1068,0.2496632409677701,0.25360564019363524,0.2475337475020973,0.34556328274715803,0.3943915326952027,0.1183227129808839,0.1040091749374658,0.3049500586956645,0.3454069949245603,0.3463940365308285,0.1822652542598385
1069,0.9019782342918398,0.913632867310241,0.8549236475635614,0.9429040733476556,0.9274480026730973,0.8933350373548784,0.9442169463860621,0.896070498548874,0.9146313763085203,0.9266744117776785,0.9691486268203281
1070,0.34183056618478347,0.4045212528063273,0.3364343422340863,0.32086189487818184,0.48056291519300826,0.30283460126576217,0.41016131489516433,0.3856816897261041,0.20359639546302974,0.4575907484970023,0.3797122150063171
1071,0.15168496608683768,0.07064357272698066,0.1683149063589078,0.0,0.19134329063294933,0.13420080122773906,0.25126510742533065,0.33490612075546705,0.24634406146027796,0.0,0.0
1072,0.9178731058745913,0.8522126078959658,0.9146857183084728,0.9718874039543223,0.9162546157884307,0.8540109800180449,0.8731589830515317,0.9236012883041117,0.9069980404170741,0.8693340252408968,0.9641979489912806
1073,0.7618842676281624,0.8314040273345803,0.7300445389227173,0.7590867160837501,0.8372300039502308,0.704851986390398,0.78851455193454,0.7419634975263575,0.7949652122754465,0.8306177742958111,0.8091413465227996
1074,0.37989973453521686,0.2560953857431518,0.30802013389402755,0.30619739009767144,0.3465138822246802,0.32236996781596217,0.2376006211764228,0.6968978614913718,0.727737848673689,0.33545143544111006,0.15703431640174462
1076,0.007557907732720445,0.022884842538647306,0.0004880791117610277,0.00010231575993851774,0.023397529461530217,0.010380706302782114,0.0077469513675703944,0.0241126790093631,0.009369062482825924,0.0024761157332186087,7.719842233619343e-05
1077,0.8805862383401295,0.9036568162017722,0.88504208781654,0.8910950963037291,0.8795554754451728,0.8668860241051402,0.850176656822833,0.874341648441719,0.8729928947883548,0.9199247048154299,0.8471161256320732
1078,0.9230771926119465,0.9230769212434431,0.9009701906169008,0.9081983955140388,0.9940053674476051,0.8861462667652419,0.9252107230835931,0.7892135580017136,0.9999996749566247,0.8083327068662121,0.8260135435098305
1079,0.31326738945526444,0.34329292963495,0.3621497753205196,0.3646158953254254,0.38753901415904535,0.2787826682883076,0.36004842175016216,0.37056785033654094,0.2872125674087533,0.20403480206918287,0.2905997242346071
1080,0.31326735554317503,0.3432930487132697,0.36214983839751763,0.3646158305768245,0.3875390906473876,0.2787828053129883,0.3600485326930929,0.3705678063591851,0.28721234593262324,0.20403484811444927,0.29059986380849295
1081,0.3132673498489436,0.34329310723678313,0.3621496341318387,0.36461579009292394,0.38753903905054277,0.2787827126378446,0.3600483392583034,0.37056774209088056,0.2872126408737462,0.2040347308330794,0.29059979922301415
1082,0.3132674850769219,0.34329300287041703,0.3621498730235047,0.3646158732721861,0.38753911119831547,0.27878256791793965,0.36004836842981675,0.3705678038195139,0.28721252146300075,0.2040347664630385,0.2905998294902325
1083,0.3143714309466034,0.34316428743133653,0.36258970677528995,0.3650663067101264,0.38746188546773763,0.2811752531951587,0.36153739724731027,0.3715915394280206,0.28801618546157093,0.20509739557017825,0.29146135376557736
1084,0.7573842841182011,0.8251978366749518,0.7253919046791673,0.7534637336573531,0.826444490460007,0.7008468942169983,0.7820426074370277,0.7373043715536338,0.7877570628112575,0.8307687669150301,0.801603013995139
1085,0.6614012322422046,0.6261594707913123,0.753614339127801,0.6881955675609741,0.5844706953215097,0.6560693144560441,0.6923817399115694,0.7310859769315541,0.5460474487920977,0.6586191881469243,0.6761929628216109
1086,0.6455029612311188,0.37301023426768243,0.5905558201996312,0.7749738977216385,0.46010169562096825,0.6242621057574804,0.6499099397481575,0.8203597646766263,0.7181652526438641,0.3550742860569067,0.2278590606562482
1088,0.03926058963297386,0.12172405420614726,0.05231401667495767,0.036794847721491365,0.06194533843976116,0.0,0.0,0.12346453621919004,0.027268468944359955,0.23289056570477437,0.0
1090,0.01871701840743877,0.03984955335170482,0.018795242934386367,0.018917965682340523,0.024607724172181288,0.043898209936715546,0.0,0.0,0.022961372077062066,0.01771926640954152,0.05232799701904971
1091,0.5806674547301939,0.570108639618181,0.5568559414320179,0.5683549798672143,0.6092781418619987,0.5943213434148341,0.6218515153223254,0.5567930141364777,0.6428327479303741,0.701838912415573,0.5003593346584898
1092,0.13541728169748848,0.28327727812503367,0.2024456668095452,0.031147456838243652,0.1905982770519549,0.05707287058768397,0.11794024073735689,0.03658381149097726,0.1349256518453246,0.15550052511421908,0.12424272718669713
1093,0.5763068035834192,0.7079498130933468,0.6915329677391744,0.517421673866915,0.4968804537379545,0.66038220520084,0.5383948278663225,0.34522895884911703,0.2715402415947273,0.6396519039593304,0.3928283468877018
1094,0.6350423853015819,0.6511307807657932,0.6471347282998322,0.6081571109483754,0.6633084965753655,0.6365010780508913,0.7028349064270524,0.6322848582208288,0.6646057514044896,0.7819638121054237,0.5418054824387275
1095,0.8625715195372601,0.8800053974303738,0.8201548866886675,0.8460652573014019,0.9031965534913674,0.8564398619045923,0.9008129235305249,0.7987825175149534,0.8740902627558429,0.9277372721565071,0.8319019898757887
1096,0.886721552031949,0.8852542534545129,0.8835143441822623,0.8742294923774674,0.8831851727989656,0.8856137919138828,0.8860704040121491,0.8999045934557468,0.903140964577216,0.9053526640389223,0.8768708605561907
1097,0.9994102913625834,0.9995882739633933,0.9993228508125312,0.9993675183822959,0.9996650354288174,0.9994575920300612,0.999452730942401,0.998684268348364,0.9993206221062685,0.9992331810814891,0.9994437392854044
1098,0.07321164260684447,0.13379283541972145,0.065747553061428,0.04289509928037463,0.04975480157959204,0.10488630076092248,0.0701503024830079,0.07817840782724551,0.04625467925530816,0.03533352607907092,0.07788732209155935
1099,0.20095664777358704,0.06256568209025343,0.18292019751864497,0.0,0.20773052586405708,0.2756167230586519,0.2962675432536251,0.11588127981360234,0.5377688591321639,0.2636596330796678,0.146405150437726
1100,0.23792804813208868,0.06140932064854254,0.04670346410708047,0.06079609190552855,0.2197282583025364,0.07267283332041183,0.37987454941283305,0.12097420221731217,0.1058223319288633,0.2628404164041529,0.2986687376722334
1101,0.17669746354476504,0.12900123994451068,0.20729223023728163,0.1617297915245916,0.19879951494133688,0.18438517750825492,0.267737248801828,0.2270539298398765,0.2020790283895264,0.1891730993985733,0.2443115831534
1102,0.9984530403178937,0.995345870963013,0.9984866652289963,0.9985139659143055,0.9984620199583611,0.9985083701456569,0.9953405486009181,0.9999943257285242,0.9984397810737365,0.9985137407686461,0.9984379987788914
1104,0.6731913194726753,0.7821076262323947,0.761109618188548,0.6257062176041566,0.6898518835766941,0.6624583960413354,0.6326468443834503,0.669470031044988,0.6591764306879964,0.8391441027059634,0.602884167750814
1105,0.6471944174574581,0.6085499415671112,0.7368108929296162,0.6392024863521463,0.5977257480245189,0.6382523348186256,0.6634534626945701,0.7298158252957851,0.571787523864501,0.6884512703465377,0.6812023291704504
1106,0.7218177163203947,0.6429781776766674,0.7920051506728236,0.7443432151140683,0.7141715561517685,0.7710828699648041,0.7815424994104061,0.8998544596962926,0.7458545212936684,0.6711272967359633,0.5676473881497487
1107,0.7218177226991328,0.6429782335712778,0.7920052144615122,0.7443431839634079,0.7141715829141774,0.7710829010423615,0.7815424936143156,0.8998544119834451,0.7458545248330551,0.6711272555243933,0.5676474212912107
1108,0.3015836062743738,0.18988023474086416,0.22478244617598023,0.24770551002964464,0.13858227871122858,0.4236965270922462,0.40175263932992344,0.3655101849225567,0.3040866739647889,0.22903846561600844,0.16736729972315384
1109,0.010377593607813507,0.011466500279892303,0.006150946165229118,0.010229568735421392,0.00950629817485905,0.01119380590503097,0.00881241285052952,0.006319047995340221,0.007503613473366034,0.011118276399218724,0.015115211926900638
1110,0.35225290857318253,0.1727542050945599,0.439884421031776,0.4035336967255501,0.3384768824583334,0.27676008221118586,0.34219947225470576,0.40794522665144556,0.3196883292590771,0.3729535685001318,0.22837906025988552
1111,0.3683480210666051,0.18967107272510048,0.43175654993531315,0.3221073295182655,0.19673505534321598,0.48900457415090426,0.4073026740485346,0.3704203802985652,0.3717790246899826,0.3142225601304657,0.3066957026231132
1112,0.8907471930216186,0.8749036341349052,0.8927329881105787,0.9007993694837315,0.9103432010444066,0.8953872267739057,0.8838823242335566,0.8833874388536681,0.9030192009329687,0.915446937182232,0.8771831165693532
1113,0.8786544793158823,0.877506268806409,0.8675882974987147,0.8979648100655362,0.9072572565742963,0.8934347056077906,0.9071234663074262,0.878354683652415,0.8885022602113479,0.8815267801373116,0.8583532553760972
1114,0.02798995447305268,0.08929791386451646,0.06894388732489935,0.02052022660149251,0.013431770981432162,0.034576907362738975,0.039883796731242926,0.14047991052302106,0.03643740223863597,0.007201439203167197,0.00011536471758080931
1115,0.19293352000043404,0.11075507980686781,0.17946131408454494,0.2551709370945123,0.20872804384637253,0.1419481771021289,0.18721502732243545,0.25457932055930094,0.27237662218565767,0.16271441136509504,0.15406498156986662
1116,0.2757882081520352,0.2975255861096428,0.36336350062364575,0.1926533132970935,0.1986628213448898,0.3073132302002365,0.3257485837053281,0.22710382743726032,0.19686606754144625,0.28439653884992194,0.23316108038117955
1117,0.7816875667217033,0.7610742830938086,0.8077206512147199,0.7509004122606228,0.8225412147922169,0.7477883766731476,0.7874717110193286,0.8042134425184085,0.71345603741519,0.8217208794916204,0.7910016503910343
1118,0.0020616810718004815,0.0034691061280912954,0.006047959531184743,0.003199077320851966,0.003838719406968052,0.0029818128437244466,4.8859523715368735e-05,0.004683116696754825,0.0031999833808590006,0.000984167100309395,0.0009736423914950401
1119,0.034454673978922504,1.6333371162622678e-05,0.08874358872770362,6.176642476498113e-05,0.0005377678465024758,0.0002628818849951008,2.221154929433099e-06,0.09272067927593165,0.0010239089350033397,1.5723621637918443e-05,0.05132885080063741
1120,0.4378684767665853,0.31033744214965286,0.46933654332122626,0.44845976326435627,0.4097173735379091,0.3741745188124528,0.45679809060642423,0.48863873289642723,0.4035307078471103,0.4357239934971075,0.5268383698308604
1121,0.00033408119254939734,6.95859068014847e-05,0.0007218263055254853,0.00032137773201634166,5.876996673003028e-05,0.007448735997092041,0.0007815846417027462,0.00881351522909819,9.544182145317808e-06,1.3576551312960953e-05,0.001152390535905895
1122,0.04477362986048349,0.0001892842419471089,0.0460486950335774,0.031381575970892146,0.04656552090715481,0.13672257316094846,0.003630812598389324,0.026108973055931534,0.008254068776182358,0.04509608125595103,0.059443750973351264
1123,8.411393076217373e-05,6.417648886188125e-05,4.4249699342716525e-05,6.173550473185538e-05,3.139084776369254e-05,8.26192394581759e-05,0.0001215299681479378,9.41728225535199e-05,5.708695541850897e-05,8.245575928819054e-05,7.631119844227155e-05
1124,0.159742140998595,0.13778765805576113,0.12067711542352412,0.17818399614089872,0.21354087303663574,0.14935046711466277,0.16939180019961533,0.190518623669243,0.19308162740575516,0.11628452865821338,0.12702841929732536
1125,0.23009850527168385,0.3806158308310113,0.23441752228016713,0.18845691934207032,0.21529285017504454,0.41791671711677614,0.13396536839796705,0.11982023277845406,0.08227198147616745,0.32987735284686803,0.22001550867847322
1126,0.07708634926880899,0.12160977167833566,0.02776539222488695,0.11096468686299801,0.028427785532095594,0.1453161114603655,0.049084921861544305,0.14989254774030514,0.19876582554228653,0.00016918329222846663,0.03573176903351165
1127,0.06819725691668586,0.09526027635207222,0.04474299078303912,0.1292299977307495,0.021135369232531887,0.13387179076982642,0.04447231046966512,0.05370504044032469,0.07064435293205634,0.02590741217999381,0.044554840831850025
1128,0.07578967401221028,0.13841449499376812,0.028493466246762217,0.08790812318834147,0.015392980074397166,0.12069729314450083,0.07441788966806406,0.033500633653129434,0.09309751689278199,0.059558589309516415,0.03672304721989642
1129,0.0008299853624479273,0.0032486331396506377,0.0016403708632828063,0.0015342897360278427,0.0007275470328579509,0.0004708736033483138,0.0036193445235936693,2.1481152198418767e-06,0.0004392442239300899,0.0020124230828295554,9.463932505740433e-07
1130,0.0009466859676622018,0.003003797853472499,0.0009052954185024249,0.0009379645195680779,0.0017500514842186178,0.0005020556605174905,0.00187037222741874,0.0023970543115273317,0.0006823638045344688,0.0010717792888697846,0.0010968125731609499
1131,0.15613768762511548,0.14279893603564398,0.19630038293580268,0.13354661186557668,0.16766763886787334,0.13786508349798052,0.10171349552805097,0.1892541363582554,0.19747863617641004,0.16512757429710037,0.1631617428812634
1132,0.14677411715205965,0.19704386408796554,0.13314759051632707,0.17895243820707657,0.09568869250079305,0.22929993183087263,0.2253695687270695,0.10523864730098251,0.11456964161985488,0.08506212443753657,0.19823040707605438
1133,0.6723261918735963,0.7355419460517266,0.5904731420043885,0.7236138765702259,0.7819562289292598,0.7253086019617793,0.6826217810663818,0.6061110089795209,0.6730525988897267,0.6213522238901571,0.6549895582606676
1134,0.04717951151642223,0.07096678407475458,0.059252485550099626,0.021231741912372634,0.016462763540718257,0.057907431437120425,0.04743853043270531,0.017313773989538473,0.09431614832383534,0.018212724632522225,0.03628141652628915
1135,0.6645925480006103,0.554424855743654,0.8332899149918347,0.7176902013125297,0.6404856120739925,0.7013982989068152,0.5323832165994064,0.5953681265375136,0.7179125541206983,0.662183182647311,0.7185190807731436
1136,0.3812209560776868,0.3019730950920956,0.3337831693392518,0.6175874072002986,0.46463160865775804,0.42185734803104996,0.4082055463219329,0.4015484008764473,0.5201154621255266,0.09057506956623068,0.11413846116069179
1137,0.8755654686567318,0.8633785396370263,0.8890115007438147,0.8329872312537381,0.8588340941143907,0.8684200140626572,0.8595689264007952,0.8551203269334321,0.8770302516959221,0.8876820832405109,0.9259648536067453
1138,0.2636215347442337,0.19812839389770961,0.43785316378859007,0.17351401429667368,0.22995333606247303,0.2871347824043388,0.31709129816048026,0.18545489623260417,0.11605898140094219,0.2872445052741752,0.21436661835636286
1139,0.3394700102563316,0.3210549593771705,0.19591424056584772,0.17866196489687275,0.5639564089194258,0.41343877088409003,0.28052963244138857,0.2844857832264129,0.6656808342157745,0.059560197248877705,0.14756700318485438
1140,0.0005625835076116012,0.00024913345335139187,0.0020197595181991115,0.00022970910589608824,0.0002012052801802605,0.0008030038913549182,0.0015590883785848654,0.0015595984388431894,0.0006211387091653866,8.421412956702785e-07,0.002165954554883241
1141,0.002302543400191475,0.013848224209575538,0.022352760996252462,0.006678819888609253,0.003245651481574351,0.004745876988863068,0.004836739237748521,0.00256971525087367,0.006424190722671135,0.004877011219936962,0.0003524145982800321
1142,0.7522623243959048,0.6655538978840381,0.6797263980929955,0.7502641970457228,0.7980244007477412,0.8113765175092341,0.7510011398711663,0.7296093745398283,0.7196934909495581,0.8229478469429282,0.7659608929056502
1143,0.9957895804167416,0.9922184875605329,0.9926325228869994,0.9956545355254552,0.9970679832652294,0.9955012178613641,0.9969167418128086,0.9948177364848436,0.9932111486327712,0.997480877673226,0.9949364911751435
1144,0.37566676246535163,0.17534892334248878,0.5186373003079595,0.33486330302875683,0.34436486334769084,0.34067096429009847,0.4101498999354375,0.4274506364754887,0.48723025247143953,0.4674738361026195,0.3439986877414386
1145,0.9863977094166355,0.9796571855269861,0.9971700728121194,0.9892514966154191,0.9801972028316392,0.984479274441866,0.9966241216838247,0.9791119584457337,0.9907889119290395,0.9841111948876343,0.9838745166567817
1146,0.032595372659028746,0.07356623723810529,0.028998087390099778,0.022468702847209927,0.03478157959846347,0.0410638799983146,0.024978255450951517,0.027900366521901677,0.03651532982198371,0.01507041043969697,0.03668952862716854
